"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"USA",2000 W13,21887.231,9296542,236.054,,,,,,,,,,,,
"USA",2000 W14,21369.615,9300438,230.377,,,,,,,,,,,,
"USA",2000 W15,20852,9304334,224.7,,,,,,,,,,,,
"USA",2000 W16,20334.385,9308229,219.023,,,,,,,,,,,,
"USA",2000 W17,19816.769,9312125,213.354,,,,,,,,,,,,
"USA",2000 W18,19509.308,9316021,209.954,,,,,,,,,,,,
"USA",2000 W19,19244.385,9319916,207.015,,,,,,,,,,,,
"USA",2000 W20,18979.462,9323812,204.077,,,,,,,,,,,,
"USA",2000 W21,18714.538,9327708,201.146,,,,,,,,,,,,
"USA",2000 W22,18538.308,9331603,199.169,,,,,,,,,,,,
"USA",2000 W23,18388.538,9335499,197.477,,,,,,,,,,,,
"USA",2000 W24,18238.769,9339395,195.792,,,,,,,,,,,,
"USA",2000 W25,18089,9343290,194.1,,,,,,,,,,,,
"USA",2000 W26,17956.231,9347186,192.592,,,,,,,,,,,,
"USA",2000 W27,17866.077,9351082,191.538,,,,,,,,,,,,
"USA",2000 W28,17775.923,9354977,190.492,,,,,,,,,,,,
"USA",2000 W29,17685.769,9358873,189.446,,,,,,,,,,,,
"USA",2000 W30,17595.615,9362769,188.4,,,,,,,,,,,,
"USA",2000 W31,17560.308,9366664,187.946,,,,,,,,,,,,
"USA",2000 W32,17526.538,9370560,187.508,,,,,,,,,,,,
"USA",2000 W33,17492.769,9374456,187.069,,,,,,,,,,,,
"USA",2000 W34,17459,9378351,186.631,,,,,,,,,,,,
"USA",2000 W35,17474.923,9382247,186.723,,,,,,,,,,,,
"USA",2000 W36,17542.154,9386142,187.362,,,,,,,,,,,,
"USA",2000 W37,17609.385,9390038,188,,,,,,,,,,,,
"USA",2000 W38,17676.615,9393934,188.638,,,,,,,,,,,,
"USA",2000 W39,17754,9397829,189.385,,,,,,,,,,,,
"USA",2000 W40,17892.462,9401725,190.785,,,,,,,,,,,,
"USA",2000 W41,18030.923,9405621,192.177,,,,,,,,,,,,
"USA",2000 W42,18169.385,9409516,193.569,,,,,,,,,,,,
"USA",2000 W43,18307.846,9413412,194.962,,,,,,,,,,,,
"USA",2000 W44,18480.462,9417308,196.715,,,,,,,,,,,,
"USA",2000 W45,18669.077,9421203,198.638,,,,,,,,,,,,
"USA",2000 W46,18857.692,9425099,200.562,,,,,,,,,,,,
"USA",2000 W47,19046.308,9428995,202.477,,,,,,,,,,,,
"USA",2000 W48,19273.538,9432890,204.808,,,,,,,,,,,,
"USA",2000 W49,19552.231,9436786,207.685,,,,,,,,,,,,
"USA",2000 W50,19830.923,9440682,210.554,,,,,,,,,,,,
"USA",2000 W51,20109.615,9444577,213.423,,,,,,,,,,,,
"USA",2000 W52,20378.154,9448473,216.185,,,,,,,,,,,,
"USA",2001 W01,20642.231,9452446,218.892,,,,,,,,,,,,
"USA",2001 W02,20906.308,9456521,221.6,,,,,,,,,,,,
"USA",2001 W03,21170.385,9460597,224.308,,,,,,,,,,,,
"USA",2001 W04,21434.462,9464672,227.015,,,,,,,,,,,,
"USA",2001 W05,21612.923,9468748,228.808,,,,,,,,,,,,
"USA",2001 W06,21742.462,9472824,230.085,,,,,,,,,,,,
"USA",2001 W07,21872,9476899,231.362,,,,,,,,,,,,
"USA",2001 W08,22001.538,9480975,232.638,,,,,,,,,,,,
"USA",2001 W09,22048.769,9485050,233.038,,,,,,,,,,,,
"USA",2001 W10,21997.769,9489126,232.4,,,,,,,,,,,,
"USA",2001 W11,21946.769,9493201,231.762,,,,,,,,,,,,
"USA",2001 W12,21895.769,9497277,231.123,,,,,,,,,,,,
"USA",2001 W13,21835.154,9501353,230.385,,,,,,,,,,,,
"USA",2001 W14,21660.077,9505428,228.438,,,,,,,,,,,,
"USA",2001 W15,21485,9509504,226.492,,,,,,,,,,,,
"USA",2001 W16,21309.923,9513579,224.546,,,,,,,,,,,,
"USA",2001 W17,21134.846,9517655,222.608,,,,,,,,,,,,
"USA",2001 W18,20931.308,9521730,220.377,,,,,,,,,,,,
"USA",2001 W19,20747.385,9525806,218.354,,,,,,,,,,,,
"USA",2001 W20,20563.462,9529882,216.331,,,,,,,,,,,,
"USA",2001 W21,20379.538,9533957,214.308,,,,,,,,,,,,
"USA",2001 W22,20200.769,9538033,212.338,,,,,,,,,,,,
"USA",2001 W23,20017.385,9542108,210.323,,,,,,,,,,,,
"USA",2001 W24,19834,9546184,208.308,,,,,,,,,,,,
