"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"ALB",2015 Jan,155,169,143,195,-14,12,-40,398003,39.1,42.37,35.86,48.88,-3.27,3.24,-9.78
"ALB",2015 Feb,140,133,107,159,7,33,-19,397959,35.3,33.29,26.78,39.8,2.01,8.52,-4.5
"ALB",2015 Mar,151,140,114,166,11,37,-15,397911,37.9,35.07,28.56,41.58,2.83,9.34,-3.68
"ALB",2015 Apr,129,123,97,149,6,32,-20,397861,32.5,30.89,24.38,37.4,1.61,8.12,-4.9
"ALB",2015 May,119,127,101,153,-8,18,-34,397812,29.9,31.93,25.42,38.44,-2.03,4.48,-8.54
"ALB",2015 Jun,113,124,98,150,-11,15,-37,397762,28.5,31.13,24.62,37.64,-2.63,3.88,-9.14
"ALB",2015 Jul,150,138,112,164,12,38,-14,397713,37.6,34.53,28.02,41.04,3.07,9.58,-3.44
"ALB",2015 Aug,160,152,126,178,8,34,-18,397663,40.3,38.17,31.66,44.68,2.13,8.64,-4.38
"ALB",2015 Sep,128,121,95,147,7,33,-19,397613,32.1,30.43,23.92,36.94,1.67,8.18,-4.84
"ALB",2015 Oct,136,140,114,166,-4,22,-30,397564,34.2,35.03,28.52,41.54,-0.83,5.68,-7.34
"ALB",2015 Nov,138,138,112,164,0,26,-26,397514,34.7,34.49,27.98,41,0.21,6.72,-6.3
"ALB",2015 Dec,146,151,125,177,-5,21,-31,397465,36.6,37.93,31.42,44.44,-1.33,5.18,-7.84
"ALB",2016 Jan,149,167,141,193,-18,8,-44,397501,37.4,41.82,35.38,48.27,-4.42,2.02,-10.87
"ALB",2016 Feb,144,130,105,156,14,39,-12,397663,36.2,32.75,26.3,39.19,3.45,9.9,-2.99
"ALB",2016 Mar,131,138,112,163,-7,19,-32,397826,33,34.53,28.08,40.97,-1.53,4.92,-7.97
"ALB",2016 Apr,108,121,95,147,-13,13,-39,397990,27,30.34,23.9,36.79,-3.34,3.1,-9.79
"ALB",2016 May,130,125,99,151,5,31,-21,398157,32.6,31.39,24.94,37.83,1.21,7.66,-5.23
"ALB",2016 Jun,115,122,96,148,-7,19,-33,398322,28.9,30.59,24.14,37.03,-1.69,4.76,-8.13
"ALB",2016 Jul,138,136,110,161,2,28,-23,398487,34.7,33.99,27.54,40.43,0.71,7.16,-5.73
"ALB",2016 Aug,140,150,124,176,-10,16,-36,398657,35,37.63,31.18,44.07,-2.63,3.82,-9.07
"ALB",2016 Sep,100,119,93,145,-19,7,-45,398822,25,29.89,23.44,36.33,-4.89,1.56,-11.33
"ALB",2016 Oct,136,137,112,163,-1,24,-27,398987,34.2,34.48,28.04,40.93,-0.28,6.16,-6.73
"ALB",2016 Nov,136,135,110,161,1,26,-25,399154,34,33.94,27.5,40.39,0.05,6.5,-6.39
"ALB",2016 Dec,158,149,123,175,9,35,-17,399318,39.6,37.39,30.94,43.83,2.21,8.66,-4.23
"ALB",2017 Jan,198,165,139,190,33,59,8,399436,49.5,41.28,34.86,47.7,8.22,14.64,1.8
"ALB",2017 Feb,122,128,103,154,-6,19,-32,399473,30.5,32.2,25.78,38.62,-1.7,4.72,-8.12
"ALB",2017 Mar,146,135,110,161,11,36,-15,399510,36.5,33.98,27.56,40.4,2.52,8.94,-3.9
"ALB",2017 Apr,117,119,93,144,-2,24,-27,399547,29.2,29.8,23.38,36.22,-0.6,5.82,-7.02
"ALB",2017 May,107,123,97,148,-16,10,-41,399586,26.7,30.84,24.42,37.26,-4.14,2.28,-10.56
"ALB",2017 Jun,123,120,94,145,3,29,-22,399623,30.8,30.04,23.62,36.46,0.76,7.18,-5.66
"ALB",2017 Jul,145,133,108,159,12,37,-14,399661,36.2,33.44,27.02,39.86,2.76,9.18,-3.66
