"iso3c","date","deaths","population","cmr","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper"
"USA",2000 W01,7094,20391294,34.8,,,,,,,,,,,,
"USA",2000 W02,7094,20397252,34.8,,,,,,,,,,,,
"USA",2000 W03,7094,20403210,34.8,,,,,,,,,,,,
"USA",2000 W04,7094,20409167,34.8,,,,,,,,,,,,
"USA",2000 W05,6454,20415125,31.6,,,,,,,,,,,,
"USA",2000 W06,6347,20421083,31.1,,,,,,,,,,,,
"USA",2000 W07,6347,20427041,31.1,,,,,,,,,,,,
"USA",2000 W08,6347,20432999,31.1,,,,,,,,,,,,
"USA",2000 W09,6083,20438957,29.8,,,,,,,,,,,,
"USA",2000 W10,5977,20444915,29.2,,,,,,,,,,,,
"USA",2000 W11,5977,20450873,29.2,,,,,,,,,,,,
"USA",2000 W12,5977,20456831,29.2,,,,,,,,,,,,
"USA",2000 W13,5976,20462789,29.2,,,,,,,,,,,,
"USA",2000 W14,5974,20468747,29.2,,,,,,,,,,,,
"USA",2000 W15,5974,20474705,29.2,,,,,,,,,,,,
"USA",2000 W16,5974,20480663,29.2,,,,,,,,,,,,
"USA",2000 W17,5974,20486621,29.2,,,,,,,,,,,,
"USA",2000 W18,5934,20492579,29,,,,,,,,,,,,
"USA",2000 W19,5934,20498537,28.9,,,,,,,,,,,,
"USA",2000 W20,5934,20504494,28.9,,,,,,,,,,,,
"USA",2000 W21,5934,20510452,28.9,,,,,,,,,,,,
"USA",2000 W22,5838,20516410,28.5,,,,,,,,,,,,
"USA",2000 W23,5767,20522368,28.1,,,,,,,,,,,,
"USA",2000 W24,5767,20528326,28.1,,,,,,,,,,,,
"USA",2000 W25,5767,20534284,28.1,,,,,,,,,,,,
"USA",2000 W26,5749,20540242,28,,,,,,,,,,,,
"USA",2000 W27,5704,20546200,27.8,,,,,,,,,,,,
"USA",2000 W28,5704,20552158,27.8,,,,,,,,,,,,
"USA",2000 W29,5704,20558116,27.7,,,,,,,,,,,,
"USA",2000 W30,5704,20564074,27.7,,,,,,,,,,,,
"USA",2000 W31,5703,20570032,27.7,,,,,,,,,,,,
"USA",2000 W32,5703,20575990,27.7,,,,,,,,,,,,
"USA",2000 W33,5703,20581948,27.7,,,,,,,,,,,,
"USA",2000 W34,5703,20587906,27.7,,,,,,,,,,,,
"USA",2000 W35,5722,20593864,27.8,,,,,,,,,,,,
"USA",2000 W36,5746,20599821,27.9,,,,,,,,,,,,
"USA",2000 W37,5746,20605779,27.9,,,,,,,,,,,,
"USA",2000 W38,5746,20611737,27.9,,,,,,,,,,,,
"USA",2000 W39,5761,20617695,27.9,,,,,,,,,,,,
"USA",2000 W40,5850,20623653,28.4,,,,,,,,,,,,
"USA",2000 W41,5850,20629611,28.4,,,,,,,,,,,,
"USA",2000 W42,5850,20635569,28.3,,,,,,,,,,,,
"USA",2000 W43,5850,20641527,28.3,,,,,,,,,,,,
"USA",2000 W44,5972,20647485,28.9,,,,,,,,,,,,
"USA",2000 W45,6020,20653443,29.1,,,,,,,,,,,,
"USA",2000 W46,6020,20659401,29.1,,,,,,,,,,,,
"USA",2000 W47,6020,20665359,29.1,,,,,,,,,,,,
"USA",2000 W48,6169,20671317,29.8,,,,,,,,,,,,
"USA",2000 W49,6368,20677275,30.8,,,,,,,,,,,,
"USA",2000 W50,6368,20683233,30.8,,,,,,,,,,,,
"USA",2000 W51,6368,20689191,30.8,,,,,,,,,,,,
"USA",2000 W52,6368,20695148,30.8,,,,,,,,,,,,
"USA",2001 W01,6554,20702664,31.7,,,,,,,,,,,,
"USA",2001 W02,6554,20712257,31.6,,,,,,,,,,,,
"USA",2001 W03,6554,20721850,31.6,,,,,,,,,,,,
"USA",2001 W04,6554,20731442,31.6,,,,,,,,,,,,
"USA",2001 W05,6416,20741035,30.9,,,,,,,,,,,,
"USA",2001 W06,6313,20750628,30.4,,,,,,,,,,,,
"USA",2001 W07,6313,20760221,30.4,,,,,,,,,,,,
"USA",2001 W08,6313,20769813,30.4,,,,,,,,,,,,
"USA",2001 W09,6270,20779406,30.2,,,,,,,,,,,,
"USA",2001 W10,6238,20788999,30,,,,,,,,,,,,
"USA",2001 W11,6238,20798592,30,,,,,,,,,,,,
"USA",2001 W12,6238,20808184,30,,,,,,,,,,,,
"USA",2001 W13,6219,20817777,29.9,,,,,,,,,,,,
"USA",2001 W14,6108,20827370,29.3,,,,,,,,,,,,
"USA",2001 W15,6108,20836963,29.3,,,,,,,,,,,,
"USA",2001 W16,6108,20846555,29.3,,,,,,,,,,,,
"USA",2001 W17,6108,20856148,29.3,,,,,,,,,,,,
"USA",2001 W18,5898,20865741,28.3,,,,,,,,,,,,
"USA",2001 W19,5862,20875334,28.1,,,,,,,,,,,,
"USA",2001 W20,5862,20884926,28.1,,,,,,,,,,,,
"USA",2001 W21,5862,20894519,28.1,,,,,,,,,,,,
"USA",2001 W22,5827,20904112,27.9,,,,,,,,,,,,
"USA",2001 W23,5779,20913705,27.6,,,,,,,,,,,,
"USA",2001 W24,5779,20923297,27.6,,,,,,,,,,,,
"USA",2001 W25,5779,20932890,27.6,,,,,,,,,,,,
"USA",2001 W26,5760,20942483,27.5,,,,,,,,,,,,
"USA",2001 W27,5647,20952075,26.9,,,,,,,,,,,,
"USA",2001 W28,5647,20961668,26.9,,,,,,,,,,,,
"USA",2001 W29,5647,20971261,26.9,,,,,,,,,,,,
"USA",2001 W30,5647,20980854,26.9,,,,,,,,,,,,
"USA",2001 W31,5691,20990446,27.1,,,,,,,,,,,,
"USA",2001 W32,5709,21000039,27.2,,,,,,,,,,,,
"USA",2001 W33,5709,21009632,27.2,,,,,,,,,,,,
"USA",2001 W34,5709,21019225,27.2,,,,,,,,,,,,
"USA",2001 W35,5700,21028817,27.1,,,,,,,,,,,,
"USA",2001 W36,5676,21038410,27,,,,,,,,,,,,
"USA",2001 W37,5676,21048003,27,,,,,,,,,,,,
"USA",2001 W38,5676,21057596,27,,,,,,,,,,,,
"USA",2001 W39,5676,21067188,26.9,,,,,,,,,,,,
"USA",2001 W40,5911,21076781,28,,,,,,,,,,,,
"USA",2001 W41,5911,21086374,28,,,,,,,,,,,,
"USA",2001 W42,5911,21095967,28,,,,,,,,,,,,
"USA",2001 W43,5911,21105559,28,,,,,,,,,,,,
"USA",2001 W44,5990,21115152,28.4,,,,,,,,,,,,
"USA",2001 W45,6050,21124745,28.6,,,,,,,,,,,,
"USA",2001 W46,6050,21134338,28.6,,,,,,,,,,,,
"USA",2001 W47,6050,21143930,28.6,,,,,,,,,,,,
"USA",2001 W48,6084,21153523,28.8,,,,,,,,,,,,
"USA",2001 W49,6168,21163116,29.1,,,,,,,,,,,,
